"","X","SurveyID","SiteID","SurveyDate","SurveyStartTime","WindScale","SkyCode","Rain","Temp","RH","LightConditions","RANOKA","RANOKA_Index","RANOKA_Count","RANCLA_Index","RANCLA","Year","time","date","Species","survdate"
"2156",3075,8144,13,"7/10/2018","1:57",0,0,0,24,90,0,0,0,0,2,1,2018,1.17,0.39,"BronzeFrog","7/10/2021"
"2157",3076,8145,163,"7/10/2018","2:03",0,0,0,24,90,0,0,0,0,3,1,2018,1.23,0.39,"BronzeFrog","7/10/2021"
"2158",3077,8146,86,"7/10/2018","20:08",0,1,0,26,90,0,1,1,1,1,1,2018,-2.32,0.39,"Both","7/10/2021"
"2159",3078,8147,482,"7/10/2018","20:26",0,1,0,26,90,0,1,1,2,3,1,2018,-2.14,0.39,"Both","7/10/2021"
"2160",3079,8148,20,"7/10/2018","20:40",0,1,0,26,90,0,0,0,0,3,1,2018,-2,0.39,"BronzeFrog","7/10/2021"
"2161",3080,8149,211,"7/10/2018","20:51",0,1,0,26,90,0,1,1,4,2,1,2018,-1.89,0.39,"Both","7/10/2021"
"2162",3081,8150,212,"7/10/2018","21:02",0,0,0,27,90,0,1,2,3,1,1,2018,-1.78,0.39,"Both","7/10/2021"
"2163",3082,8151,92,"7/10/2018","21:20",0,0,0,27,90,0,0,0,0,1,1,2018,-1.6,0.39,"BronzeFrog","7/10/2021"
"2164",3083,8152,89,"7/10/2018","21:32",0,0,0,25,97,0,0,0,0,0,0,2018,-1.48,0.39,"Neither","7/10/2021"
"2165",3084,8153,214,"7/10/2018","21:43",0,0,0,25,97,0,0,0,0,3,1,2018,-1.37,0.39,"BronzeFrog","7/10/2021"
"2166",3085,8155,90,"7/10/2018","22:23",0,0,0,25,97,0,0,0,0,0,0,2018,-0.97,0.39,"Neither","7/10/2021"
"2167",3086,8158,177,"7/10/2018","23:41",0,0,0,23,97,0,0,0,0,3,1,2018,-0.19,0.39,"BronzeFrog","7/10/2021"
"2168",3087,8159,176,"7/10/2018","23:47",0,0,0,23,97,0,0,0,0,3,1,2018,-0.13,0.39,"BronzeFrog","7/10/2021"
"2169",3088,8160,298,"7/10/2018","23:57",0,0,0,23,97,0,0,0,0,3,1,2018,-0.03,0.39,"BronzeFrog","7/10/2021"
"2170",3346,8605,234,"7/10/2019","21:42",0,0,0,25,80,1,0,0,0,0,0,2019,-1.38,0.39,"Neither","7/10/2021"
"2171",3348,8607,38,"7/10/2019","20:25",0,1,0,26,80,0,0,0,0,0,0,2019,-2.15,0.39,"Neither","7/10/2021"
"2172",855,4271,266,"7/11/2009","20:36",0,1,0,24,81,3,1,2,5,1,1,2009,-2.04,0.4,"Both","7/11/2021"
"2173",856,4272,495,"7/11/2009","20:53",0,1,0,25,86,2,1,2,5,0,0,2009,-1.87,0.4,"BogFrog","7/11/2021"
"2174",857,4273,24,"7/11/2009","21:00",1,1,0,24,79,2,1,2,5,1,1,2009,-1.8,0.4,"Both","7/11/2021"
"2175",858,4274,185,"7/11/2009","21:12",1,1,0,24,76,2,1,1,5,1,1,2009,-1.68,0.4,"Both","7/11/2021"
"2176",859,4275,186,"7/11/2009","21:21",1,1,0,25,88,3,0,0,0,0,0,2009,-1.59,0.4,"Neither","7/11/2021"
"2177",860,4276,22,"7/11/2009","21:29",1,1,0,23,81,3,0,0,0,0,0,2009,-1.51,0.4,"Neither","7/11/2021"
"2178",861,4277,182,"7/11/2009","22:29",1,1,0,24,83,3,0,0,0,0,0,2009,-0.91,0.4,"Neither","7/11/2021"
"2179",862,4278,21,"7/11/2009","22:36",1,1,0,24,82,3,1,1,2,0,0,2009,-0.84,0.4,"BogFrog","7/11/2021"
"2180",863,4279,56,"7/11/2009","22:43",1,1,0,24,81,3,0,0,0,0,0,2009,-0.77,0.4,"Neither","7/11/2021"
"2181",864,4283,500,"7/11/2009","23:42",1,1,0,24,76,3,1,1,1,0,0,2009,-0.18,0.4,"BogFrog","7/11/2021"
"2182",976,4266,483,"7/11/2009","21:42",1,1,0,24,81,3,1,1,3,0,1,2009,-1.38,0.4,"Both","7/11/2021"
"2183",977,4267,23,"7/11/2009","21:53",1,1,0,23,89,3,1,1,3,1,1,2009,-1.27,0.4,"Both","7/11/2021"
"2184",978,4268,184,"7/11/2009","22:17",1,1,0,24,70,3,0,0,0,1,1,2009,-1.03,0.4,"BronzeFrog","7/11/2021"
"2185",979,4269,183,"7/11/2009","22:23",1,1,0,23,78,3,0,0,0,0,0,2009,-0.97,0.4,"Neither","7/11/2021"
"2186",1215,5172,244,"7/11/2011","21:30",0,1,0,24,84,2,1,1,1,3,1,2011,-1.5,0.4,"Both","7/11/2021"
"2187",1216,5173,160,"7/11/2011","21:41",0,1,0,24,84,2,0,0,0,1,1,2011,-1.39,0.4,"BronzeFrog","7/11/2021"
"2188",1217,5174,29,"7/11/2011","21:59",0,1,0,24,83,2,0,0,0,3,1,2011,-1.21,0.4,"BronzeFrog","7/11/2021"
"2189",1218,5176,247,"7/11/2011","22:23",0,0,0,23,89,2,0,0,0,0,0,2011,-0.97,0.4,"Neither","7/11/2021"
"2190",1219,5177,7,"7/11/2011","22:30",0,0,0,24,87,2,1,3,3,2,1,2011,-0.9,0.4,"Both","7/11/2021"
"2191",1220,5178,246,"7/11/2011","22:36",0,0,0,24,87,2,1,1,1,1,1,2011,-0.84,0.4,"Both","7/11/2021"
"2192",1221,5179,245,"7/11/2011","22:54",0,0,0,25,75,2,0,0,0,0,0,2011,-0.66,0.4,"Neither","7/11/2021"
"2193",1222,5180,28,"7/11/2011","23:09",0,0,0,24,80,2,1,3,3,1,1,2011,-0.51,0.4,"Both","7/11/2021"
"2194",1223,5181,162,"7/11/2011","23:15",0,0,0,22,86,2,0,0,0,1,1,2011,-0.45,0.4,"BronzeFrog","7/11/2021"
"2195",1224,5182,161,"7/11/2011","23:42",0,0,0,26,76,2,0,0,0,3,1,2011,-0.18,0.4,"BronzeFrog","7/11/2021"
"2196",2378,7305,192,"7/11/2016","0:23",0,0,0,26,87,1,0,0,0,0,0,2016,0.23,0.4,"Neither","7/11/2021"
"2197",2379,7310,23,"7/11/2016","1:30",0,0,0,26,90,1,1,3,4,2,1,2016,0.9,0.4,"Both","7/11/2021"
"2198",2380,7311,160,"7/11/2016","20:00",0,0,0,29,69,2,0,0,0,0,0,2016,-2.4,0.4,"Neither","7/11/2021"
"2199",2381,7312,244,"7/11/2016","20:13",0,0,0,29,69,2,0,0,0,2,1,2016,-2.27,0.4,"BronzeFrog","7/11/2021"
"2200",2382,7313,29,"7/11/2016","20:29",0,1,0,29,69,2,0,0,0,2,1,2016,-2.11,0.4,"BronzeFrog","7/11/2021"
"2201",2383,7314,28,"7/11/2016","20:35",0,1,0,29,69,2,1,1,4,1,1,2016,-2.05,0.4,"Both","7/11/2021"
"2202",2384,7315,162,"7/11/2016","20:45",0,0,0,29,70,2,0,0,0,2,1,2016,-1.95,0.4,"BronzeFrog","7/11/2021"
"2203",2385,7316,161,"7/11/2016","21:13",0,0,0,29,70,2,0,0,0,2,1,2016,-1.67,0.4,"BronzeFrog","7/11/2021"
"2204",2386,7317,246,"7/11/2016","21:41",0,0,0,29,70,2,0,0,0,2,1,2016,-1.39,0.4,"BronzeFrog","7/11/2021"
"2205",2387,7318,7,"7/11/2016","21:48",0,0,0,29,70,2,0,0,0,2,1,2016,-1.32,0.4,"BronzeFrog","7/11/2021"
"2206",2388,7319,247,"7/11/2016","22:16",0,0,0,28,81,2,0,0,0,0,0,2016,-1.04,0.4,"Neither","7/11/2021"
"2207",2571,7665,29,"7/11/2017","20:26",0,1,0,26,95,0,1,3,1,3,1,2017,-2.14,0.4,"Both","7/11/2021"
"2208",2585,7685,16,"7/11/2017","0:17",0,0,0,26,82,3,0,0,0,3,1,2017,0.17,0.4,"BronzeFrog","7/11/2021"
"2209",2591,7702,27,"7/11/2017","20:10",0,2,0,24,93,0,0,0,0,1,1,2017,-2.3,0.4,"BronzeFrog","7/11/2021"
"2210",2592,7703,168,"7/11/2017","20:21",0,2,0,24,93,0,0,0,0,0,0,2017,-2.19,0.4,"Neither","7/11/2021"
"2211",2593,7704,169,"7/11/2017","20:33",0,2,0,24,94,0,1,1,2,2,1,2017,-2.07,0.4,"Both","7/11/2021"
"2212",2594,7705,170,"7/11/2017","20:45",0,2,0,24,94,0,0,0,0,3,1,2017,-1.95,0.4,"BronzeFrog","7/11/2021"
"2213",2595,7706,150,"7/11/2017","21:15",0,2,0,24,94,0,1,2,1,2,1,2017,-1.65,0.4,"Both","7/11/2021"
"2214",2596,7707,13,"7/11/2017","21:21",0,2,0,24,94,0,0,0,0,3,1,2017,-1.59,0.4,"BronzeFrog","7/11/2021"
"2215",2597,7709,90,"7/11/2017","22:03",0,1,0,24,95,0,0,0,0,1,1,2017,-1.17,0.4,"BronzeFrog","7/11/2021"
"2216",2598,7710,214,"7/11/2017","22:17",0,1,0,24,96,3,0,0,0,2,1,2017,-1.03,0.4,"BronzeFrog","7/11/2021"
"2217",2599,7711,89,"7/11/2017","22:32",0,1,0,24,96,3,0,0,0,0,0,2017,-0.88,0.4,"Neither","7/11/2021"
"2218",2600,7712,92,"7/11/2017","22:43",0,1,0,24,96,3,0,0,0,0,0,2017,-0.77,0.4,"Neither","7/11/2021"
"2219",2601,7713,212,"7/11/2017","22:56",0,1,0,24,96,3,1,3,4,1,1,2017,-0.64,0.4,"Both","7/11/2021"
"2220",2602,7714,211,"7/11/2017","23:04",0,1,0,24,96,3,1,3,5,3,1,2017,-0.56,0.4,"Both","7/11/2021"
"2221",2603,7715,20,"7/11/2017","23:16",0,1,0,24,96,3,1,2,3,3,1,2017,-0.44,0.4,"Both","7/11/2021"
"2222",2604,7716,482,"7/11/2017","23:27",0,1,0,25,96,3,1,2,5,3,1,2017,-0.33,0.4,"Both","7/11/2021"
"2223",2605,7717,86,"7/11/2017","23:43",0,1,0,25,96,3,1,2,3,3,1,2017,-0.17,0.4,"Both","7/11/2021"
"2224",2606,7718,14,"7/11/2017","23:54",0,1,0,25,96,3,1,3,5,3,1,2017,-0.06,0.4,"Both","7/11/2021"
"2225",2609,7721,187,"7/11/2017","20:15",1,2,0,27,77,3,0,0,0,2,1,2017,-2.25,0.4,"BronzeFrog","7/11/2021"
"2226",2610,7722,167,"7/11/2017","20:29",1,2,0,27,77,3,0,0,0,1,1,2017,-2.11,0.4,"BronzeFrog","7/11/2021"
"2227",2611,7724,165,"7/11/2017","20:50",0,1,0,27,77,3,1,2,3,0,0,2017,-1.9,0.4,"BogFrog","7/11/2021"
"2228",2612,7725,49,"7/11/2017","21:01",0,1,0,27,90,3,0,0,0,1,1,2017,-1.79,0.4,"BronzeFrog","7/11/2021"
"2229",2613,7726,164,"7/11/2017","21:11",0,1,0,27,90,3,0,0,0,0,0,2017,-1.69,0.4,"Neither","7/11/2021"
"2230",2614,7727,15,"7/11/2017","21:23",0,1,0,26,96,3,0,0,0,2,1,2017,-1.57,0.4,"BronzeFrog","7/11/2021"
"2231",2615,7730,26,"7/11/2017","22:54",0,1,0,25,92,3,1,2,1,0,0,2017,-0.66,0.4,"BogFrog","7/11/2021"
"2232",2616,7731,488,"7/11/2017","21:54",0,1,0,26,84,3,1,2,3,1,1,2017,-1.26,0.4,"Both","7/11/2021"
"2233",2617,7733,525,"7/11/2017","23:40",0,1,0,26,89,3,0,0,0,1,1,2017,-0.2,0.4,"BronzeFrog","7/11/2021"
"2234",2618,7734,526,"7/11/2017","23:55",0,1,0,26,89,3,1,2,2,2,1,2017,-0.05,0.4,"Both","7/11/2021"
"2235",2619,7735,12,"7/11/2017","23:13",0,1,0,26,90,3,1,2,2,2,1,2017,-0.47,0.4,"Both","7/11/2021"
"2236",2620,7736,400,"7/11/2017","23:29",0,1,0,26,90,3,1,2,2,0,0,2017,-0.31,0.4,"BogFrog","7/11/2021"
"2237",3089,8161,32,"7/11/2018","0:06",0,0,0,23,97,0,0,0,0,3,1,2018,0.06,0.4,"BronzeFrog","7/11/2021"
"2238",3090,8166,34,"7/11/2018","0:35",0,0,0,23,90,0,1,1,2,3,1,2018,0.35,0.4,"Both","7/11/2021"
"2239",3091,8170,2,"7/11/2018","1:23",0,0,0,23,96,0,1,2,2,3,1,2018,0.83,0.4,"Both","7/11/2021"
"2240",3092,8172,16,"7/11/2018","1:18",0,0,0,23,96,0,0,0,0,3,1,2018,0.78,0.4,"BronzeFrog","7/11/2021"
"2241",3093,8173,3,"7/11/2018","20:30",0,0,0,24,92,0,0,0,0,2,1,2018,-2.1,0.4,"BronzeFrog","7/11/2021"
"2242",3094,8175,4,"7/11/2018","21:12",0,0,0,24,92,0,1,3,5,3,1,2018,-1.68,0.4,"Both","7/11/2021"
"2243",3095,8176,250,"7/11/2018","21:39",0,0,0,24,92,0,0,0,0,2,1,2018,-1.41,0.4,"BronzeFrog","7/11/2021"
"2244",3096,8177,5,"7/11/2018","21:59",0,0,0,24,96,0,0,0,0,1,1,2018,-1.21,0.4,"BronzeFrog","7/11/2021"
"2245",3097,8180,524,"7/11/2018","22:19",0,0,0,24,96,0,1,3,5,2,1,2018,-1.01,0.4,"Both","7/11/2021"
"2246",381,2091,160,"7/12/2006","21:02",1,0,0,25,85,1,0,0,0,0,0,2006,-1.78,0.41,"Neither","7/12/2021"
"2247",396,2119,29,"7/12/2006","22:29",1,0,0,24,85,1,1,0,3,0,1,2006,-0.91,0.41,"Both","7/12/2021"
"2248",542,2642,168,"7/12/2007","20:22",1,0,0,27,88,1,0,0,0,0,1,2007,-2.18,0.41,"BronzeFrog","7/12/2021"
"2249",543,2643,169,"7/12/2007","20:43",1,0,0,27,88,1,1,0,1,0,1,2007,-1.97,0.41,"Both","7/12/2021"
"2250",544,2644,170,"7/12/2007","20:57",1,0,0,27,88,1,1,0,3,0,1,2007,-1.83,0.41,"Both","7/12/2021"
"2251",545,2645,163,"7/12/2007","21:15",1,0,0,27,88,1,0,0,0,0,1,2007,-1.65,0.41,"BronzeFrog","7/12/2021"
"2252",546,2646,150,"7/12/2007","21:29",1,0,0,27,88,1,0,0,0,0,1,2007,-1.51,0.41,"BronzeFrog","7/12/2021"
"2253",547,2647,13,"7/12/2007","21:37",1,0,0,27,88,1,0,0,0,0,1,2007,-1.43,0.41,"BronzeFrog","7/12/2021"
"2254",548,2648,86,"7/12/2007","21:55",1,0,0,27,88,1,0,0,0,0,1,2007,-1.25,0.41,"BronzeFrog","7/12/2021"
"2255",549,2649,482,"7/12/2007","22:15",1,0,0,26,96,1,0,0,0,0,1,2007,-1.05,0.41,"BronzeFrog","7/12/2021"
"2256",550,2650,212,"7/12/2007","22:59",1,0,0,26,96,1,0,0,0,0,0,2007,-0.61,0.41,"Neither","7/12/2021"
"2257",551,2651,125,"7/12/2007","23:16",1,0,0,26,96,1,1,0,5,0,1,2007,-0.44,0.41,"Both","7/12/2021"
"2258",552,2652,20,"7/12/2007","22:31",1,0,0,26,96,1,1,0,4,0,1,2007,-0.89,0.41,"Both","7/12/2021"
"2259",553,2653,211,"7/12/2007","22:46",1,0,0,26,96,1,1,0,1,0,1,2007,-0.74,0.41,"Both","7/12/2021"
"2260",554,2654,400,"7/12/2007","23:40",1,0,0,26,96,1,0,0,0,0,1,2007,-0.2,0.41,"BronzeFrog","7/12/2021"
"2261",555,2655,26,"7/12/2007","23:52",1,0,0,26,96,1,1,0,3,0,1,2007,-0.08,0.41,"Both","7/12/2021"
"2262",556,2656,226,"7/12/2007","23:23",1,0,0,26,94,1,0,0,0,0,0,2007,-0.37,0.41,"Neither","7/12/2021"
"2263",557,2657,12,"7/12/2007","23:29",1,0,0,26,94,1,0,0,0,0,0,2007,-0.31,0.41,"Neither","7/12/2021"
"2264",582,2811,14,"7/12/2007","23:24",2,0,0,27,86,1,1,0,4,0,1,2007,-0.36,0.41,"Both","7/12/2021"
"2265",593,2837,27,"7/12/2007","20:29",2,0,0,28,82,1,0,0,0,0,1,2007,-2.11,0.41,"BronzeFrog","7/12/2021"
"2266",865,4284,499,"7/12/2009","0:15",0,1,0,23,83,2,0,0,0,2,1,2009,0.15,0.41,"BronzeFrog","7/12/2021"
"2267",866,4286,19,"7/12/2009","1:01",1,1,0,22,72,3,0,0,0,0,0,2009,0.61,0.41,"Neither","7/12/2021"
"2268",867,4288,187,"7/12/2009","1:20",1,1,0,22,77,3,0,0,0,0,0,2009,0.8,0.41,"Neither","7/12/2021"
"2269",868,4289,167,"7/12/2009","1:26",1,1,0,22,79,3,0,0,0,0,0,2009,0.86,0.41,"Neither","7/12/2021"
"2270",869,4291,165,"7/12/2009","1:38",1,1,0,22,80,3,0,0,0,0,0,2009,0.98,0.41,"Neither","7/12/2021"
"2271",870,4292,49,"7/12/2009","1:44",1,1,0,22,82,3,0,0,0,2,1,2009,1.04,0.41,"BronzeFrog","7/12/2021"
"2272",871,4293,164,"7/12/2009","1:50",1,1,0,22,80,3,0,0,0,1,1,2009,1.1,0.41,"BronzeFrog","7/12/2021"
"2273",872,4294,15,"7/12/2009","1:58",1,1,0,22,83,3,1,1,2,1,1,2009,1.18,0.41,"Both","7/12/2021"
"2274",873,4298,5,"7/12/2009","20:44",1,2,0,26,70,2,1,1,3,1,1,2009,-1.96,0.41,"Both","7/12/2021"
"2275",874,4299,524,"7/12/2009","20:53",1,2,0,26,68,2,1,2,5,1,1,2009,-1.87,0.41,"Both","7/12/2021"
"2276",875,4302,4,"7/12/2009","21:31",1,2,0,26,66,2,1,1,1,3,1,2009,-1.49,0.41,"Both","7/12/2021"
"2277",876,4305,3,"7/12/2009","21:42",1,2,0,25,71,2,1,1,2,2,1,2009,-1.38,0.41,"Both","7/12/2021"
"2278",877,4307,2,"7/12/2009","22:31",1,2,0,25,69,2,0,0,0,1,1,2009,-0.89,0.41,"BronzeFrog","7/12/2021"
"2279",878,4308,16,"7/12/2009","22:44",0,2,0,26,71,2,0,0,0,2,1,2009,-0.76,0.41,"BronzeFrog","7/12/2021"
"2280",879,4311,32,"7/12/2009","23:16",1,2,0,25,74,2,0,0,0,1,1,2009,-0.44,0.41,"BronzeFrog","7/12/2021"
"2281",880,4315,34,"7/12/2009","23:58",1,2,0,24,78,2,0,0,0,2,1,2009,-0.02,0.41,"BronzeFrog","7/12/2021"
"2282",1225,5184,31,"7/12/2011","0:35",0,2,0,24,86,1,0,0,0,3,1,2011,0.35,0.41,"BronzeFrog","7/12/2021"
"2283",1226,5186,250,"7/12/2011","0:59",0,2,0,23,91,1,0,0,0,3,1,2011,0.59,0.41,"BronzeFrog","7/12/2021"
"2284",1227,5187,192,"7/12/2011","20:32",0,0,0,26,87,4,0,0,0,0,0,2011,-2.08,0.41,"Neither","7/12/2021"
"2285",1228,5191,473,"7/12/2011","21:04",0,0,0,27,92,4,0,0,0,0,0,2011,-1.76,0.41,"Neither","7/12/2021"
"2286",1229,5193,17,"7/12/2011","21:36",0,0,0,27,78,4,1,3,4,2,1,2011,-1.44,0.41,"Both","7/12/2021"
"2287",1230,5194,51,"7/12/2011","21:43",0,0,0,27,81,4,0,0,0,0,0,2011,-1.37,0.41,"Neither","7/12/2021"
"2288",1231,5195,18,"7/12/2011","21:49",0,0,0,27,81,4,0,0,0,0,0,2011,-1.31,0.41,"Neither","7/12/2021"
"2289",1794,5197,489,"7/12/2011","22:02",0,0,0,26,85,4,0,0,0,0,0,2011,-1.18,0.41,"Neither","7/12/2021"
"2290",1795,5200,483,"7/12/2011","23:00",0,0,0,27,87,4,1,3,2,3,1,2011,-0.6,0.41,"Both","7/12/2021"
"2291",1796,5201,23,"7/12/2011","23:19",0,0,0,25,80,4,1,2,4,2,1,2011,-0.41,0.41,"Both","7/12/2021"
"2292",2389,7322,38,"7/12/2016","20:07",0,0,0,28,72,2,0,0,0,1,1,2016,-2.33,0.41,"BronzeFrog","7/12/2021"
"2293",2607,7719,125,"7/12/2017","0:10",0,1,0,25,96,3,1,3,5,3,1,2017,0.1,0.41,"Both","7/12/2021"
"2294",2608,7720,163,"7/12/2017","0:35",0,1,0,26,96,3,0,0,0,3,1,2017,0.35,0.41,"BronzeFrog","7/12/2021"
"2295",2621,7737,226,"7/12/2017","0:17",0,1,0,24,92,3,1,2,1,2,1,2017,0.17,0.41,"Both","7/12/2021"
"2296",2622,7743,38,"7/12/2017","21:45",0,0,0,24,94,1,0,0,0,3,1,2017,-1.35,0.41,"BronzeFrog","7/12/2021"
"2297",3099,8184,234,"7/12/2018","0:00",0,0,0,23,95,0,1,1,2,2,1,2018,0,0.41,"Both","7/12/2021"
"2298",3100,8185,144,"7/12/2018","20:05",0,0,0,26,77,0,0,0,0,1,1,2018,-2.35,0.41,"BronzeFrog","7/12/2021"
"2299",3101,8186,143,"7/12/2018","20:21",0,0,0,26,77,0,1,2,2,0,0,2018,-2.19,0.41,"BogFrog","7/12/2021"
"2300",3102,8187,142,"7/12/2018","20:48",0,0,0,26,77,0,1,3,5,3,1,2018,-1.92,0.41,"Both","7/12/2021"
"2301",3103,8188,170,"7/12/2018","21:14",0,0,0,26,77,0,1,1,1,3,1,2018,-1.66,0.41,"Both","7/12/2021"
"2302",3104,8189,169,"7/12/2018","21:28",0,0,0,24,96,0,0,0,0,3,1,2018,-1.52,0.41,"BronzeFrog","7/12/2021"
"2303",3105,8190,168,"7/12/2018","21:41",0,0,0,24,96,0,0,0,0,1,1,2018,-1.39,0.41,"BronzeFrog","7/12/2021"
"2304",3106,8191,27,"7/12/2018","22:01",0,0,0,24,96,0,1,2,1,3,1,2018,-1.19,0.41,"Both","7/12/2021"
"2305",3107,8192,150,"7/12/2018","22:28",0,0,0,24,96,0,0,0,0,3,1,2018,-0.92,0.41,"BronzeFrog","7/12/2021"
"2306",3108,8193,19,"7/12/2018","23:00",0,0,0,24,98,0,0,0,0,1,1,2018,-0.6,0.41,"BronzeFrog","7/12/2021"
"2307",3109,8194,23,"7/12/2018","23:40",0,0,0,24,98,0,1,2,2,2,1,2018,-0.2,0.41,"Both","7/12/2021"
"2308",558,2658,488,"7/13/2007","0:21",1,1,0,26,96,1,0,0,0,0,0,2007,0.21,0.42,"Neither","7/13/2021"
"2309",559,2659,89,"7/13/2007","0:44",1,1,0,26,96,1,0,0,0,0,0,2007,0.44,0.42,"Neither","7/13/2021"
"2310",560,2662,89,"7/13/2007","0:51",1,1,0,25,85,1,0,0,0,0,0,2007,0.51,0.42,"Neither","7/13/2021"
"2311",561,2663,214,"7/13/2007","0:59",1,1,0,25,85,1,0,0,0,0,0,2007,0.59,0.42,"Neither","7/13/2021"
"2312",562,2666,90,"7/13/2007","20:43",1,2,0,26,77,1,0,0,0,0,0,2007,-1.97,0.42,"Neither","7/13/2021"
"2313",1596,6460,497,"7/13/2014","20:18",0,0,0,25,89,0,0,0,0,1,1,2014,-2.22,0.42,"BronzeFrog","7/13/2021"
"2314",1597,6462,23,"7/13/2014","21:00",0,0,0,25,89,0,0,0,0,2,1,2014,-1.8,0.42,"BronzeFrog","7/13/2021"
"2315",1598,6463,250,"7/13/2014","22:26",0,0,0,25,89,4,0,0,0,2,1,2014,-0.94,0.42,"BronzeFrog","7/13/2021"
"2316",1599,6465,31,"7/13/2014","22:45",0,0,0,23,92,4,0,0,0,3,1,2014,-0.75,0.42,"BronzeFrog","7/13/2021"
"2317",1600,6469,524,"7/13/2014","23:24",0,0,0,23,97,4,1,3,5,2,1,2014,-0.36,0.42,"Both","7/13/2021"
"2318",1601,6471,5,"7/13/2014","23:42",0,0,0,24,93,4,0,0,0,3,1,2014,-0.18,0.42,"BronzeFrog","7/13/2021"
"2319",2623,7764,144,"7/13/2017","21:00",0,1,0,26,96,3,0,0,0,1,1,2017,-1.8,0.42,"BronzeFrog","7/13/2021"
"2320",2624,7765,143,"7/13/2017","21:20",0,1,0,26,96,3,0,0,0,3,1,2017,-1.6,0.42,"BronzeFrog","7/13/2021"
"2321",2625,7766,142,"7/13/2017","21:50",0,1,0,26,96,3,1,3,4,3,1,2017,-1.3,0.42,"Both","7/13/2021"
"2322",2626,7767,234,"7/13/2017","22:45",0,1,0,26,96,3,1,3,5,3,1,2017,-0.75,0.42,"Both","7/13/2021"
"2323",588,2826,24,"7/14/2007","22:55",2,2,0,24,82,1,1,0,4,0,1,2007,-0.65,0.43,"Both","7/14/2021"
"2324",592,2836,266,"7/14/2007","23:02",2,2,0,24,82,1,1,0,5,0,1,2007,-0.58,0.43,"Both","7/14/2021"
"2325",600,2844,495,"7/14/2007","22:05",2,2,0,24,82,1,1,0,5,0,1,2007,-1.15,0.43,"Both","7/14/2021"
"2326",1602,6473,3,"7/14/2014","0:25",0,0,0,25,94,4,0,0,0,2,1,2014,0.25,0.43,"BronzeFrog","7/14/2021"
"2327",1603,6475,4,"7/14/2014","20:46",0,0,0,27,83,0,0,0,0,1,1,2014,-1.94,0.43,"BronzeFrog","7/14/2021"
"2328",1604,6476,2,"7/14/2014","20:55",0,0,0,26,83,0,1,1,1,3,1,2014,-1.85,0.43,"Both","7/14/2021"
"2329",1605,6477,16,"7/14/2014","21:01",0,0,0,26,83,0,0,0,0,3,1,2014,-1.79,0.43,"BronzeFrog","7/14/2021"
"2330",1606,6481,49,"7/14/2014","23:07",0,0,0,24,98,0,0,0,0,1,1,2014,-0.53,0.43,"BronzeFrog","7/14/2021"
"2331",1607,6484,34,"7/14/2014","20:49",0,0,0,27,81,0,1,1,1,3,1,2014,-1.91,0.43,"Both","7/14/2021"
"2332",1608,6488,32,"7/14/2014","21:18",0,0,0,27,83,0,0,0,0,1,1,2014,-1.62,0.43,"BronzeFrog","7/14/2021"
"2333",1609,6491,298,"7/14/2014","22:08",0,0,0,27,79,0,0,0,0,3,1,2014,-1.12,0.43,"BronzeFrog","7/14/2021"
"2334",1610,6492,177,"7/14/2014","22:33",0,2,0,26,85,0,0,0,0,1,1,2014,-0.87,0.43,"BronzeFrog","7/14/2021"
"2335",1611,6493,176,"7/14/2014","22:20",0,2,0,26,85,0,0,0,0,2,1,2014,-1,0.43,"BronzeFrog","7/14/2021"
"2336",1612,6494,143,"7/14/2014","23:11",0,1,0,24,95,3,0,0,0,1,1,2014,-0.49,0.43,"BronzeFrog","7/14/2021"
"2337",1613,6495,142,"7/14/2014","23:40",0,1,0,24,97,3,0,0,0,3,1,2014,-0.2,0.43,"BronzeFrog","7/14/2021"
"2338",2193,6922,250,"7/14/2015","20:14",0,0,0,28,89,0,0,0,0,2,1,2015,-2.26,0.43,"BronzeFrog","7/14/2021"
"2339",2194,6924,31,"7/14/2015","20:32",0,0,0,28,89,0,0,0,0,3,1,2015,-2.08,0.43,"BronzeFrog","7/14/2021"
"2340",2195,6926,244,"7/14/2015","21:03",0,0,0,28,84,0,0,0,0,1,1,2015,-1.77,0.43,"BronzeFrog","7/14/2021"
"2341",2196,6927,160,"7/14/2015","21:17",0,0,0,28,84,0,1,1,1,1,1,2015,-1.63,0.43,"Both","7/14/2021"
"2342",2197,6928,29,"7/14/2015","21:36",0,0,0,24,85,0,0,0,0,2,1,2015,-1.44,0.43,"BronzeFrog","7/14/2021"
"2343",2198,6929,28,"7/14/2015","21:42",0,0,0,24,88,0,1,2,5,0,0,2015,-1.38,0.43,"BogFrog","7/14/2021"
"2344",2199,6930,162,"7/14/2015","21:51",0,0,0,25,85,0,0,0,0,3,1,2015,-1.29,0.43,"BronzeFrog","7/14/2021"
"2345",2200,6931,161,"7/14/2015","22:14",0,0,0,25,85,0,0,0,0,3,1,2015,-1.06,0.43,"BronzeFrog","7/14/2021"
"2346",2201,6932,246,"7/14/2015","22:39",0,0,0,28,89,0,1,2,1,3,1,2015,-0.81,0.43,"Both","7/14/2021"
"2347",2202,6933,7,"7/14/2015","22:47",0,0,0,28,89,0,1,1,2,1,1,2015,-0.73,0.43,"Both","7/14/2021"
